region,category,footprint
FI,EUR_HE093,189.9533358620201
FI,EUR_HE094,82.46787908991509
FI,EUR_HE095,300.66822872689426
FI,EUR_HE0960,453.4972811051922
FI,EUR_HE10,167.8946999197189
FI,EUR_HE111,498.7510498084969
FI,EUR_HE1120,498.7510498084969
FI,EUR_HE121,92.45294872383657
FI,EUR_HE1231,279.290742459899
FI,EUR_HE1232,292.0256978191511
FI,EUR_HE1240,4.70297793921667
FI,EUR_HE125,146.18587372403155
FI,EUR_HE1262,112.09202156446189
FI,EUR_HE1270,262.2789267492863
FR,EUR_HE0111,4895.638191714547
FR,EUR_HE0112,1650.3938480353122
FR,EUR_HE0113,1242.8930353444714
FR,EUR_HE0114,1532.961977818045
FR,EUR_HE0115,1153.7035883162068
FR,EUR_HE0116,5009.954552563922
FR,EUR_HE0117,5009.954552563922
FR,EUR_HE0118,1701.360914691823
FR,EUR_HE0119,4853.69451065409
FR,EUR_HE012,3066.8354932422217
FR,EUR_HE021,3066.8354932422217
FR,EUR_HE0220,555.8364429432529
FR,EUR_HE031,2315.0306005240504
FR,EUR_HE032,1352.0592062234778
FR,EUR_HE041,2643.3601965385187
FR,EUR_HE042,2643.3601965385187
FR,EUR_HE043,2164.773280916942
FR,EUR_HE044,2151.262503970097
FR,EUR_HE0451,5231.274375197925
FR,EUR_HE0452,6211.410953251628
FR,EUR_HE0453,877.8420302343962
FR,EUR_HE0454,1715.2531427805582
FR,EUR_HE0455,26487.270989740206
FR,EUR_HE0511,3702.5721307709387
FR,EUR_HE0512,3195.68266655174
FR,EUR_HE0513,2772.7612645273352
FR,EUR_HE0520,2788.536734253349
FR,EUR_HE053,2374.988302189683
FR,EUR_HE0540,1949.2216486211214
FR,EUR_HE055,2144.350658024053
FR,EUR_HE0561,7025.369279096261
FR,EUR_HE0562,1238.8860316004643
FR,EUR_HE061,10005.703225603826
FR,EUR_HE062,2983.8334876804224
FR,EUR_HE0630,2983.8334876804224
FR,EUR_HE071,1309.7294376311663
FR,EUR_HE0721,2056.3545184413815
FR,EUR_HE0722,7375.10646665619
FR,EUR_HE0723,893.6432110533893
FR,EUR_HE0724,1720.4482094235468
FR,EUR_HE0731,15146.78624312735
FR,EUR_HE0732,2171.453360570687
FR,EUR_HE0733,22022.523515297795
FR,EUR_HE0734,8326.584844456644
FR,EUR_HE0735,793.2736134351502
FR,EUR_HE0736,1578.5614303903355
FR,EUR_HE08,1640.5294673309863
FR,EUR_HE091,1743.595531695634
FR,EUR_HE092,2721.7583241257485
FR,EUR_HE093,2514.0717407637076
FR,EUR_HE094,1805.8186925721254
FR,EUR_HE095,1969.6406313649723
FR,EUR_HE0960,7008.726463193609
FR,EUR_HE10,2098.062071971991
FR,EUR_HE111,2575.07748055194
FR,EUR_HE1120,2575.07748055194
FR,EUR_HE121,2901.610981556788
FR,EUR_HE1231,2621.5283822740876
FR,EUR_HE1232,2120.386411912372
FR,EUR_HE1240,58.72843357635105
FR,EUR_HE125,1173.1734798400407
FR,EUR_HE1262,2583.209114374265
FR,EUR_HE1270,1167.8043623049623
GR,EUR_HE0111,413.206631353818
GR,EUR_HE0112,177.28501339084022
GR,EUR_HE0113,90.54694752797667
GR,EUR_HE0114,177.6349928156206
GR,EUR_HE0115,131.65294922608808
GR,EUR_HE0116,1196.2880101869027
GR,EUR_HE0117,1196.2880101869027
GR,EUR_HE0118,157.26761080837082
GR,EUR_HE0119,369.2099026971929
GR,EUR_HE012,343.6765964570036
GR,EUR_HE021,343.6765964570036
GR,EUR_HE0220,144.39980543057547
GR,EUR_HE031,371.26774279469515
GR,EUR_HE032,224.14278732432695
GR,EUR_HE041,5832.916121704307
GR,EUR_HE042,5832.916121704307
GR,EUR_HE043,418.88115832970834
GR,EUR_HE044,532.7587083911554
GR,EUR_HE0451,2357.5979699700324
GR,EUR_HE0452,7223.956244701088
GR,EUR_HE0453,155.06222023172683
GR,EUR_HE0454,270.5123711447174
GR,EUR_HE0455,1707.7347783362152
GR,EUR_HE0511,2917.105775405365
GR,EUR_HE0512,1725.6003366123125
GR,EUR_HE0513,2161.42252544326
GR,EUR_HE0520,426.0326992872409
GR,EUR_HE053,371.44606112441187
GR,EUR_HE0540,788.204914902954
GR,EUR_HE055,609.9502689746002
GR,EUR_HE0561,1258.3763656592243
GR,EUR_HE0562,1763.135154229518
GR,EUR_HE061,1633.9459481114711
GR,EUR_HE062,119.49781638891525
GR,EUR_HE0630,119.49781638891525
GR,EUR_HE071,90.6288882601714
GR,EUR_HE0721,228.13268468403254
GR,EUR_HE0722,1347.1928858975748
GR,EUR_HE0723,87.22947466400878
GR,EUR_HE0724,1873.8797371180365
GR,EUR_HE0731,747.4824763511998
GR,EUR_HE0732,1966.7449663793147
GR,EUR_HE0733,1852.9952891742844
GR,EUR_HE0734,25444.037823425515
GR,EUR_HE0735,313.11881193270324
GR,EUR_HE0736,451.86586715952416
GR,EUR_HE08,1145.1127837702127
GR,EUR_HE091,212.19185484894234
GR,EUR_HE092,2121.723135038067
GR,EUR_HE093,2014.7885560989475
GR,EUR_HE094,1875.519290764883
GR,EUR_HE095,204.9265658822367
GR,EUR_HE0960,6987.306994936894
GR,EUR_HE10,67.6728412400317
GR,EUR_HE111,498.8690023515505
GR,EUR_HE1120,498.8690023515505
GR,EUR_HE121,132.48455217876108
GR,EUR_HE1231,1735.7705040492656
GR,EUR_HE1232,245.628697137217
GR,EUR_HE1240,5.113591922659307
GR,EUR_HE125,3819.378988849708
GR,EUR_HE1262,144.83103130207544
GR,EUR_HE1270,1117.1848861353799
HR,EUR_HE0111,266.0436602750369
HR,EUR_HE0112,103.10054640455998
HR,EUR_HE0113,146.25974403120244
HR,EUR_HE0114,133.75173886883346
HR,EUR_HE0115,87.84389203495277
HR,EUR_HE0116,175.52279193747205
HR,EUR_HE0117,175.52279193747205
HR,EUR_HE0118,124.18842148358004
HR,EUR_HE0119,272.0405484342553
HR,EUR_HE012,196.75293572853283
HR,EUR_HE021,196.75293572853283
HR,EUR_HE0220,77.14910067839757
HR,EUR_HE031,86.25291492265696
HR,EUR_HE032,58.8028875217697
HR,EUR_HE041,106.40128889615387
HR,EUR_HE042,106.40128889615387
HR,EUR_HE043,388.56950151147197
HR,EUR_HE044,138.3244544007429
HR,EUR_HE0451,149.22552255330876
HR,EUR_HE0452,1457.3227541765157
HR,EUR_HE0453,81.38034267800383
HR,EUR_HE0454,37.309087619948805
HR,EUR_HE0455,681.7316098805345
HR,EUR_HE0511,176.52567741299816
HR,EUR_HE0512,139.97751678266923
HR,EUR_HE0513,144.9068575877782
HR,EUR_HE0520,101.20729086739645
HR,EUR_HE053,128.45889758180067
HR,EUR_HE0540,75.01359890877197
HR,EUR_HE055,109.33442153447577
HR,EUR_HE0561,303.3288576472078
HR,EUR_HE0562,220.18702082750843
HR,EUR_HE061,440.8997209357408
HR,EUR_HE062,119.72682089927507
HR,EUR_HE0630,119.72682089927507
HR,EUR_HE071,18.81845570036063
HR,EUR_HE0721,53.39121618809044
HR,EUR_HE0722,153.64091209302563
HR,EUR_HE0723,29.32611638160684
HR,EUR_HE0724,311.9801518823524
HR,EUR_HE0731,249.81005243917284
HR,EUR_HE0732,411.259760320898
HR,EUR_HE0733,271.5740198768144
HR,EUR_HE0734,439.1800117455164
HR,EUR_HE0735,460.0381494040386
HR,EUR_HE0736,424.35257547710336
HR,EUR_HE08,33.2276083752609
HR,EUR_HE091,50.26672382319142
HR,EUR_HE092,166.0205958051282
HR,EUR_HE093,116.32294674631632
HR,EUR_HE094,84.63258886979317
HR,EUR_HE095,90.57919061169244
HR,EUR_HE0960,176.72570942855674
HR,EUR_HE10,61.35230645291702
HR,EUR_HE111,239.18916158917128
HR,EUR_HE1120,239.18916158917128
HR,EUR_HE121,115.96322181964238
HR,EUR_HE1231,137.3263172068875
HR,EUR_HE1232,92.53565525126169
HR,EUR_HE1240,14.83553283462692
HR,EUR_HE125,31.73664089912923
HR,EUR_HE1262,57.13427646122395
HR,EUR_HE1270,61.25567364519276
HU,EUR_HE0111,414.87663151099673
HU,EUR_HE0112,145.176429487343
HU,EUR_HE0113,26.944814659304257
HU,EUR_HE0114,146.39759424642693
HU,EUR_HE0115,114.70073966030466
HU,EUR_HE0116,373.28885768130607
HU,EUR_HE0117,373.28885768130607
HU,EUR_HE0118,159.15219248495646
HU,EUR_HE0119,405.38244429720044
HU,EUR_HE012,268.1795306226636
HU,EUR_HE021,268.1795306226636
HU,EUR_HE0220,50.12756942383158
HU,EUR_HE031,102.24927577035129
HU,EUR_HE032,59.890890346351604
HU,EUR_HE041,815.6544098223222
HU,EUR_HE042,815.6544098223222
HU,EUR_HE043,393.96062713672154
HU,EUR_HE044,403.3184351624136
HU,EUR_HE0451,656.537763240398
HU,EUR_HE0452,8307.758828222328
HU,EUR_HE0453,113.56981526423132
HU,EUR_HE0454,130.0691385522496
HU,EUR_HE0455,5391.653532771322
HU,EUR_HE0511,142.23371422385264
HU,EUR_HE0512,145.38469801345954
HU,EUR_HE0513,133.45109525965415
HU,EUR_HE0520,129.81312236767266
HU,EUR_HE053,244.22579656684658
HU,EUR_HE0540,101.19798719237049
HU,EUR_HE055,162.88755737489703
HU,EUR_HE0561,677.0968864737843
HU,EUR_HE0562,234.06407823526575
HU,EUR_HE061,1023.469060187114
HU,EUR_HE062,350.2777042672363
HU,EUR_HE0630,350.2777042672363
HU,EUR_HE071,62.29526925660305
HU,EUR_HE0721,229.29744393537428
HU,EUR_HE0722,797.5386851599308
HU,EUR_HE0723,103.11630088179973
HU,EUR_HE0724,261.2893642450303
HU,EUR_HE0731,306.9903561457522
HU,EUR_HE0732,163.48442064876946
HU,EUR_HE0733,871.9224746915894
HU,EUR_HE0734,382.1955980141009
HU,EUR_HE0735,126.09990181585056
HU,EUR_HE0736,222.48234273336357
HU,EUR_HE08,127.18035659393371
HU,EUR_HE091,117.7454878911575
HU,EUR_HE092,327.85042295658457
HU,EUR_HE093,150.9082133345709
HU,EUR_HE094,219.12204776852292
HU,EUR_HE095,789.0947814135234
HU,EUR_HE0960,331.19958528376674
HU,EUR_HE10,339.4970972818036
HU,EUR_HE111,265.37463200659016
HU,EUR_HE1120,265.37463200659016
HU,EUR_HE121,340.17361991862043
HU,EUR_HE1231,117.78279857578882
HU,EUR_HE1232,667.7314876539042
HU,EUR_HE1240,32.001998506919605
HU,EUR_HE125,144.97691085125928
HU,EUR_HE1262,202.52524876223697
HU,EUR_HE1270,180.4869055659689
IE,EUR_HE0111,274.99576042654235
IE,EUR_HE0112,104.63529767543655
IE,EUR_HE0113,52.830115386959086
IE,EUR_HE0114,87.08779154166854
IE,EUR_HE0115,66.56756195724606
IE,EUR_HE0116,293.6154140943547
IE,EUR_HE0117,293.6154140943547
IE,EUR_HE0118,91.00033617793176
IE,EUR_HE0119,260.6084080833533
IE,EUR_HE012,220.09410597455476
IE,EUR_HE021,220.09410597455476
IE,EUR_HE0220,21.852788542797136
IE,EUR_HE031,238.0572960738031
IE,EUR_HE032,171.82950568022534
IE,EUR_HE041,196.4000969278599
IE,EUR_HE042,196.4000969278599
IE,EUR_HE043,195.36194691622748
IE,EUR_HE044,492.32857188813745
IE,EUR_HE0451,1479.179081541692
IE,EUR_HE0452,3394.026820243877
IE,EUR_HE0453,90.67759911219505
IE,EUR_HE0454,223.9184207084306
IE,EUR_HE0455,970.6182263293367
IE,EUR_HE0511,196.00625843363898
IE,EUR_HE0512,212.5131576493149
IE,EUR_HE0513,256.9442958027486
IE,EUR_HE0520,224.82750197652695
IE,EUR_HE053,210.58378431545057
IE,EUR_HE0540,167.82975268698513
IE,EUR_HE055,244.5154027069251
IE,EUR_HE0561,958.788886269314
IE,EUR_HE0562,175.07919959737717
IE,EUR_HE061,1441.796162861409
IE,EUR_HE062,175.04139997570647
IE,EUR_HE0630,175.04139997570647
IE,EUR_HE071,136.1726835649064
IE,EUR_HE0721,202.33104039748383
IE,EUR_HE0722,858.9693963287259
IE,EUR_HE0723,100.99159330383063
IE,EUR_HE0724,306.36791670485945
IE,EUR_HE0731,333.7338175647115
IE,EUR_HE0732,303.823215612728
IE,EUR_HE0733,3099.3753838934335
IE,EUR_HE0734,861.1827306812912
IE,EUR_HE0735,290.11907781630043
IE,EUR_HE0736,316.083160752614
IE,EUR_HE08,123.47757512614842
IE,EUR_HE091,159.1877667191066
IE,EUR_HE092,168.42458553546442
IE,EUR_HE093,130.0586809625787
IE,EUR_HE094,61.90021394900742
IE,EUR_HE095,185.95499484871257
IE,EUR_HE0960,405.5967874526209
IE,EUR_HE10,125.21715069488928
IE,EUR_HE111,441.5693851729735
IE,EUR_HE1120,441.5693851729735
IE,EUR_HE121,176.00824964528908
IE,EUR_HE1231,174.71174592007125
IE,EUR_HE1232,193.11080668875934
IE,EUR_HE1240,6.083608165727171
IE,EUR_HE125,74.50275261758279
IE,EUR_HE1262,118.38354872961189
IE,EUR_HE1270,97.975352874552
IT,EUR_HE0111,2985.080639820056
IT,EUR_HE0112,1082.9744438734897
IT,EUR_HE0113,1099.9294569698568
IT,EUR_HE0114,935.5231080427532
IT,EUR_HE0115,841.1316425565517
IT,EUR_HE0116,6308.967285870802
IT,EUR_HE0117,6308.967285870802
IT,EUR_HE0118,1004.3808695593427
IT,EUR_HE0119,2823.2251470070087
IT,EUR_HE012,1897.6914213877694
IT,EUR_HE021,1897.6914213877694
IT,EUR_HE0220,499.81679048098766
IT,EUR_HE031,2862.2941341752703
IT,EUR_HE032,1674.5304561534213
IT,EUR_HE041,6075.155886677255
IT,EUR_HE042,6075.155886677255
IT,EUR_HE043,7595.672481903389
IT,EUR_HE044,1901.7890032884538
IT,EUR_HE0451,9194.029587326126
IT,EUR_HE0452,35608.479699485586
IT,EUR_HE0453,860.5000261795078
IT,EUR_HE0454,1392.5971649213902
IT,EUR_HE0455,9238.459339116565
IT,EUR_HE0511,1706.4888563106542
IT,EUR_HE0512,2431.8831336690155
IT,EUR_HE0513,1565.7346017887446
IT,EUR_HE0520,3471.4473622723826
IT,EUR_HE053,3506.2098799118426
IT,EUR_HE0540,1392.9697113659795
IT,EUR_HE055,2497.2257526910976
IT,EUR_HE0561,8419.73429856965
IT,EUR_HE0562,1301.4098487854797
IT,EUR_HE061,12280.631065433197
IT,EUR_HE062,3238.5800710452777
IT,EUR_HE0630,3238.5800710452777
IT,EUR_HE071,920.888961274047
IT,EUR_HE0721,1537.232165639129
IT,EUR_HE0722,9493.792948619022
IT,EUR_HE0723,1553.6573548094436
IT,EUR_HE0724,4043.7269972589365
IT,EUR_HE0731,3381.926140137072
IT,EUR_HE0732,1460.8850576966465
IT,EUR_HE0733,12165.953144301064
IT,EUR_HE0734,11088.879362613665
IT,EUR_HE0735,859.8186186269404
IT,EUR_HE0736,1507.2390797778064
IT,EUR_HE08,1454.6677595116093
IT,EUR_HE091,1362.5266576769002
IT,EUR_HE092,2279.6383242733373
IT,EUR_HE093,1389.8343979992555
IT,EUR_HE094,1187.311271660385
IT,EUR_HE095,1583.021592427779
IT,EUR_HE0960,5068.923933092253
IT,EUR_HE10,1492.9281183586531
IT,EUR_HE111,5370.220685332795
IT,EUR_HE1120,5370.220685332795
IT,EUR_HE121,3128.6261368514306
IT,EUR_HE1231,1271.3693970808376
IT,EUR_HE1232,1930.65081630241
IT,EUR_HE1240,157.42196663798487
IT,EUR_HE125,1997.0793315751
IT,EUR_HE1262,4652.477119144189
IT,EUR_HE1270,1837.2292580971632
LT,EUR_HE0111,131.07548614757664
LT,EUR_HE0112,38.96800312276208
LT,EUR_HE0113,46.83566967503142
LT,EUR_HE0114,97.51028900902486
LT,EUR_HE0115,67.59684298174255
LT,EUR_HE0116,171.82285477331766
LT,EUR_HE0117,171.82285477331766
LT,EUR_HE0118,74.66984253432162
LT,EUR_HE0119,114.78430918562128
LT,EUR_HE012,80.56513663929061
LT,EUR_HE021,80.56513663929061
LT,EUR_HE0220,12.574374625653382
LT,EUR_HE031,43.014573790318536
LT,EUR_HE032,28.86637365601163
LT,EUR_HE041,103.19249178463298
LT,EUR_HE042,103.19249178463298
LT,EUR_HE043,227.3480537082043
LT,EUR_HE044,123.7483119206914
LT,EUR_HE0451,122.98171712909232
LT,EUR_HE0452,2875.6945739488147
LT,EUR_HE0453,26.683048250913423
LT,EUR_HE0454,68.42249085674614
LT,EUR_HE0455,3602.385897809737
LT,EUR_HE0511,49.12014218437195
LT,EUR_HE0512,47.219899550606726
LT,EUR_HE0513,56.02577470928332
LT,EUR_HE0520,44.101921864758154
LT,EUR_HE053,56.71493888541024
LT,EUR_HE0540,41.839168641419306
LT,EUR_HE055,80.72324486939868
LT,EUR_HE0561,169.72825629138944
LT,EUR_HE0562,39.70881595450161
LT,EUR_HE061,245.66129094139356
LT,EUR_HE062,15.369998777488384
LT,EUR_HE0630,15.369998777488384
LT,EUR_HE071,93.54334752325312
LT,EUR_HE0721,54.648449855652004
LT,EUR_HE0722,281.14610846593223
LT,EUR_HE0723,150.81709983354014
LT,EUR_HE0724,67.74239870347941
LT,EUR_HE0731,219.295880020211
LT,EUR_HE0732,118.25586693020188
LT,EUR_HE0733,133.21399945929815
LT,EUR_HE0734,237.99421646825357
LT,EUR_HE0735,105.86962106147136
LT,EUR_HE0736,119.07985226128623
LT,EUR_HE08,22.087528281739523
LT,EUR_HE091,36.1253016845491
LT,EUR_HE092,33.81406576457276
LT,EUR_HE093,43.126114643675805
LT,EUR_HE094,20.313561678673665
LT,EUR_HE095,128.18795121992068
LT,EUR_HE0960,153.2407496827603
LT,EUR_HE10,31.621347370130387
LT,EUR_HE111,100.73070749272205
LT,EUR_HE1120,100.73070749272205
LT,EUR_HE121,18.633592382541686
LT,EUR_HE1231,39.17961081897199
LT,EUR_HE1232,112.70904726181617
LT,EUR_HE1240,1.7657912001668998
LT,EUR_HE125,17.1049662672957
LT,EUR_HE1262,17.134911400606843
LT,EUR_HE1270,18.55405334313125
LU,EUR_HE0111,57.89213557163748
LU,EUR_HE0112,25.153374970076896
LU,EUR_HE0113,7.589367762584071
LU,EUR_HE0114,16.39825798158354
LU,EUR_HE0115,18.434324285987238
LU,EUR_HE0116,163.30298187479232
LU,EUR_HE0117,163.30298187479232
LU,EUR_HE0118,17.82482885432921
LU,EUR_HE0119,51.02516627930367
LU,EUR_HE012,35.53353971993771
LU,EUR_HE021,35.53353971993771
LU,EUR_HE0220,15.97563767312848
LU,EUR_HE031,65.67733797421172
LU,EUR_HE032,34.42974458182735
LU,EUR_HE041,43.22582293338786
LU,EUR_HE042,43.22582293338786
LU,EUR_HE043,63.297058087824304
LU,EUR_HE044,26.097616295763526
LU,EUR_HE0451,130.6981222864642
LU,EUR_HE0452,110.79334536938707
LU,EUR_HE0453,17.588594066742854
LU,EUR_HE0454,42.751936774261374
LU,EUR_HE0455,223.22662016969602
LU,EUR_HE0511,45.578756070157645
LU,EUR_HE0512,59.0639323322371
LU,EUR_HE0513,49.06683285943181
LU,EUR_HE0520,83.49532329229967
LU,EUR_HE053,36.273637396571395
LU,EUR_HE0540,42.385711006858386
LU,EUR_HE055,86.4640801973337
LU,EUR_HE0561,358.04863322754426
LU,EUR_HE0562,39.41407389861545
LU,EUR_HE061,552.9482397794917
LU,EUR_HE062,61.381997979935434
LU,EUR_HE0630,61.381997979935434
LU,EUR_HE071,28.416959839888435
LU,EUR_HE0721,12.7496171464084
LU,EUR_HE0722,128.05442375032112
LU,EUR_HE0723,16.635231349201632
LU,EUR_HE0724,61.09388679321052
LU,EUR_HE0731,144.45982179384944
LU,EUR_HE0732,324.0592726121529
LU,EUR_HE0733,513.1511586631914
LU,EUR_HE0734,76.83994895003369
LU,EUR_HE0735,232.71769054741534
LU,EUR_HE0736,225.72026009093184
LU,EUR_HE08,13.40963179671759
LU,EUR_HE091,19.395906154617435
LU,EUR_HE092,55.0380382344506
LU,EUR_HE093,41.08266863835915
LU,EUR_HE094,42.39411522451303
LU,EUR_HE095,10.263141261016894
LU,EUR_HE0960,532.1215708347609
LU,EUR_HE10,29.038928381488777
LU,EUR_HE111,70.4118057768147
LU,EUR_HE1120,70.4118057768147
LU,EUR_HE121,58.66743159174638
LU,EUR_HE1231,34.428928279202715
LU,EUR_HE1232,23.744024125835722
LU,EUR_HE1240,1.3333132713406832
LU,EUR_HE125,29.388653274554894
LU,EUR_HE1262,28.460635369247235
LU,EUR_HE1270,22.933125297352415
LV,EUR_HE0111,98.6226360091131
LV,EUR_HE0112,31.196513788561226
LV,EUR_HE0113,24.358547505834512
LV,EUR_HE0114,39.168361837099496
LV,EUR_HE0115,27.668913639105877
LV,EUR_HE0116,78.44901611837994
LV,EUR_HE0117,78.44901611837994
LV,EUR_HE0118,37.08615204817514
LV,EUR_HE0119,96.4742317658072
LV,EUR_HE012,62.116948498292786
LV,EUR_HE021,62.116948498292786
LV,EUR_HE0220,9.722253526366108
LV,EUR_HE031,33.42096367596461
LV,EUR_HE032,9.791540815680879
LV,EUR_HE041,131.41640471719958
LV,EUR_HE042,131.41640471719958
LV,EUR_HE043,160.17005224210865
LV,EUR_HE044,59.07466123768697
LV,EUR_HE0451,48.26445509278391
LV,EUR_HE0452,668.8376014543553
LV,EUR_HE0453,131.32775119294735
LV,EUR_HE0454,64.02162892649524
LV,EUR_HE0455,1874.523534277808
LV,EUR_HE0511,27.189368390741336
LV,EUR_HE0512,37.528401935725014
LV,EUR_HE0513,70.18381443454288
LV,EUR_HE0520,53.69410467732496
LV,EUR_HE053,34.01356675581785
LV,EUR_HE0540,32.560842716196724
LV,EUR_HE055,44.087296818415254
LV,EUR_HE0561,212.39741510181105
LV,EUR_HE0562,18.803990515192087
LV,EUR_HE061,325.9351562429448
LV,EUR_HE062,21.16674332129369
LV,EUR_HE0630,21.16674332129369
LV,EUR_HE071,33.40543898708748
LV,EUR_HE0721,17.23757788281213
LV,EUR_HE0722,332.6446465714024
LV,EUR_HE0723,39.288248172388236
LV,EUR_HE0724,49.84016048561521
LV,EUR_HE0731,130.74887909539413
LV,EUR_HE0732,300.1143220565584
LV,EUR_HE0733,347.1958565657717
LV,EUR_HE0734,195.1035119950173
LV,EUR_HE0735,318.10756102055706
LV,EUR_HE0736,339.4734816958562
LV,EUR_HE08,50.428784810770644
LV,EUR_HE091,30.769096354134373
LV,EUR_HE092,54.186718812708435
LV,EUR_HE093,40.8473226305822
LV,EUR_HE094,43.29713186948798
LV,EUR_HE095,16.784729745774527
LV,EUR_HE0960,134.68690045761596
LV,EUR_HE10,27.423605466716808
LV,EUR_HE111,40.02143175037562
LV,EUR_HE1120,40.02143175037562
LV,EUR_HE121,21.675086411012252
LV,EUR_HE1231,21.425084435273813
LV,EUR_HE1232,23.579160094079104
LV,EUR_HE1240,0.8487092486361911
LV,EUR_HE125,23.314908046050068
LV,EUR_HE1262,47.501277157184376
LV,EUR_HE1270,25.26046807199185
MT,EUR_HE0111,13.8677325572653
MT,EUR_HE0112,4.2543164000449405
MT,EUR_HE0113,5.6650766324147535
MT,EUR_HE0114,2.160753346587632
MT,EUR_HE0115,2.2414242333194205
MT,EUR_HE0116,25.07558093217858
MT,EUR_HE0117,25.07558093217858
MT,EUR_HE0118,2.941102978499459
MT,EUR_HE0119,10.639599622963015
MT,EUR_HE012,6.477274894858999
MT,EUR_HE021,6.477274894858999
MT,EUR_HE0220,3.453826336575432
MT,EUR_HE031,8.745004048227877
MT,EUR_HE032,6.138407029401048
MT,EUR_HE041,24.157468948563775
MT,EUR_HE042,24.157468948563775
MT,EUR_HE043,16.91307662933763
MT,EUR_HE044,43.507427510278255
MT,EUR_HE0451,46.60895589798775
MT,EUR_HE0452,27.6388362247415
MT,EUR_HE0453,60.6831402788313
MT,EUR_HE0454,33.69482968517076
MT,EUR_HE0455,168.02602769475627
MT,EUR_HE0511,10.043492407579185
MT,EUR_HE0512,9.331132829059525
MT,EUR_HE0513,9.214662918432946
MT,EUR_HE0520,8.524255293199488
MT,EUR_HE053,20.01379935240235
MT,EUR_HE0540,9.93383126793928
MT,EUR_HE055,19.50852674340021
MT,EUR_HE0561,261.5454775624386
MT,EUR_HE0562,6.233404905553894
MT,EUR_HE061,423.05414568222926
MT,EUR_HE062,15.009293830499347
MT,EUR_HE0630,15.009293830499347
MT,EUR_HE071,4.197171745645953
